LocID,Location,VarID,Variant,Time,MidPeriod,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
4,Afghanistan,2,Medium,2089,2089.5,8,8,1,449.401,425.222,874.623
4,Afghanistan,2,Medium,2089,2089.5,9,9,1,452.928,428.707,881.635
4,Afghanistan,2,Medium,2089,2089.5,10,10,1,456.461,432.226,888.687
4,Afghanistan,2,Medium,2089,2089.5,11,11,1,459.904,435.507,895.411
4,Afghanistan,2,Medium,2089,2089.5,12,12,1,463.202,438.411,901.613
4,Afghanistan,2,Medium,2089,2089.5,13,13,1,466.364,441.027,907.391
4,Afghanistan,2,Medium,2089,2089.5,14,14,1,469.49,443.639,913.129
4,Afghanistan,2,Medium,2089,2089.5,15,15,1,472.597,446.261,918.858
4,Afghanistan,2,Medium,2089,2089.5,16,16,1,475.418,448.54,923.958
4,Afghanistan,2,Medium,2089,2089.5,17,17,1,477.84,450.351,928.191
4,Afghanistan,2,Medium,2089,2089.5,18,18,1,479.992,451.875,931.867
4,Afghanistan,2,Medium,2089,2089.5,19,19,1,482.123,453.415,935.538
4,Afghanistan,2,Medium,2089,2089.5,20,20,1,484.198,454.907,939.105
4,Afghanistan,2,Medium,2089,2089.5,21,21,1,486.302,456.657,942.959
4,Afghanistan,2,Medium,2089,2089.5,22,22,1,488.509,458.849,947.358
4,Afghanistan,2,Medium,2089,2089.5,23,23,1,490.79,461.355,952.145
4,Afghanistan,2,Medium,2089,2089.5,24,24,1,493.023,463.834,956.857
4,Afghanistan,2,Medium,2089,2089.5,25,25,1,495.213,466.313,961.526
4,Afghanistan,2,Medium,2089,2089.5,26,26,1,497.534,469.002,966.536
4,Afghanistan,2,Medium,2089,2089.5,27,27,1,500.053,471.954,972.007
4,Afghanistan,2,Medium,2089,2089.5,28,28,1,502.697,475.079,977.776
4,Afghanistan,2,Medium,2089,2089.5,29,29,1,505.314,478.221,983.535
4,Afghanistan,2,Medium,2089,2089.5,30,30,1,507.924,481.4,989.324
4,Afghanistan,2,Medium,2089,2089.5,31,31,1,510.497,484.49,994.987
4,Afghanistan,2,Medium,2089,2089.5,32,32,1,513,487.407,1000.407
4,Afghanistan,2,Medium,2089,2089.5,33,33,1,515.439,490.194,1005.633
4,Afghanistan,2,Medium,2089,2089.5,34,34,1,517.848,492.973,1010.821
4,Afghanistan,2,Medium,2089,2089.5,35,35,1,520.21,495.719,1015.929
4,Afghanistan,2,Medium,2089,2089.5,36,36,1,522.504,498.368,1020.872
4,Afghanistan,2,Medium,2089,2089.5,37,37,1,524.72,500.898,1025.618
4,Afghanistan,2,Medium,2089,2089.5,38,38,1,526.852,503.32,1030.172
4,Afghanistan,2,Medium,2089,2089.5,39,39,1,528.843,505.62,1034.463
4,Afghanistan,2,Medium,2089,2089.5,40,40,1,530.635,507.743,1038.378
4,Afghanistan,2,Medium,2089,2089.5,41,41,1,532.467,509.911,1042.378
4,Afghanistan,2,Medium,2089,2089.5,42,42,1,534.432,512.213,1046.645
4,Afghanistan,2,Medium,2089,2089.5,43,43,1,536.371,514.512,1050.883
4,Afghanistan,2,Medium,2089,2089.5,44,44,1,538.006,516.565,1054.571
4,Afghanistan,2,Medium,2089,2089.5,45,45,1,539.359,518.405,1057.764
4,Afghanistan,2,Medium,2089,2089.5,46,46,1,540.272,519.856,1060.128
4,Afghanistan,2,Medium,2089,2089.5,47,47,1,540.627,520.799,1061.426
4,Afghanistan,2,Medium,2089,2089.5,48,48,1,540.455,521.292,1061.747
4,Afghanistan,2,Medium,2089,2089.5,49,49,1,539.884,521.5,1061.384
4,Afghanistan,2,Medium,2089,2089.5,50,50,1,538.863,521.377,1060.24
4,Afghanistan,2,Medium,2089,2089.5,51,51,1,537.299,520.873,1058.172
4,Afghanistan,2,Medium,2089,2089.5,52,52,1,535.15,519.974,1055.124
4,Afghanistan,2,Medium,2089,2089.5,53,53,1,532.408,518.67,1051.078
4,Afghanistan,2,Medium,2089,2089.5,54,54,1,529.084,516.939,1046.023
4,Afghanistan,2,Medium,2089,2089.5,55,55,1,525.148,514.755,1039.903
4,Afghanistan,2,Medium,2089,2089.5,56,56,1,520.582,512.172,1032.754
4,Afghanistan,2,Medium,2089,2089.5,57,57,1,515.369,509.205,1024.574
4,Afghanistan,2,Medium,2089,2089.5,58,58,1,509.481,505.801,1015.282
4,Afghanistan,2,Medium,2089,2089.5,59,59,1,502.879,501.85,1004.729
4,Afghanistan,2,Medium,2089,2089.5,60,60,1,495.537,497.314,992.851
4,Afghanistan,2,Medium,2089,2089.5,61,61,1,487.456,492.299,979.755
4,Afghanistan,2,Medium,2089,2089.5,62,62,1,478.625,486.826,965.451
4,Afghanistan,2,Medium,2089,2089.5,63,63,1,469.004,480.8,949.804
4,Afghanistan,2,Medium,2089,2089.5,64,64,1,458.607,474.094,932.701
4,Afghanistan,2,Medium,2089,2089.5,65,65,1,447.478,466.716,914.194
4,Afghanistan,2,Medium,2089,2089.5,66,66,1,435.258,458.47,893.728
4,Afghanistan,2,Medium,2089,2089.5,67,67,1,421.786,449.241,871.027
4,Afghanistan,2,Medium,2089,2089.5,68,68,1,407.233,439.083,846.316
4,Afghanistan,2,Medium,2089,2089.5,69,69,1,392.026,428.199,820.225
4,Afghanistan,2,Medium,2089,2089.5,70,70,1,376.187,416.588,792.775
4,Afghanistan,2,Medium,2089,2089.5,71,71,1,359.426,403.975,763.401
4,Afghanistan,2,Medium,2089,2089.5,72,72,1,341.676,390.253,731.929
4,Afghanistan,2,Medium,2089,2089.5,73,73,1,323.133,375.548,698.681
4,Afghanistan,2,Medium,2089,2089.5,74,74,1,304.191,360.117,664.308
4,Afghanistan,2,Medium,2089,2089.5,75,75,1,284.928,343.947,628.875
4,Afghanistan,2,Medium,2089,2089.5,76,76,1,265.183,327.027,592.21
4,Afghanistan,2,Medium,2089,2089.5,77,77,1,244.965,309.389,554.354
4,Afghanistan,2,Medium,2089,2089.5,78,78,1,224.486,291.065,515.551
4,Afghanistan,2,Medium,2089,2089.5,79,79,1,204.181,272.416,476.597
4,Afghanistan,2,Medium,2089,2089.5,80,80,1,184.246,253.809,438.055
4,Afghanistan,2,Medium,2089,2089.5,81,81,1,164.251,233.609,397.86
4,Afghanistan,2,Medium,2089,2089.5,82,82,1,144.117,211.179,355.296
4,Afghanistan,2,Medium,2089,2089.5,83,83,1,124.288,187.553,311.841
4,Afghanistan,2,Medium,2089,2089.5,84,84,1,105.249,164.476,269.725
4,Afghanistan,2,Medium,2089,2089.5,85,85,1,86.856,141.692,228.548
4,Afghanistan,2,Medium,2089,2089.5,86,86,1,70.606,120.667,191.273
4,Afghanistan,2,Medium,2089,2089.5,87,87,1,57.281,102.34,159.621
4,Afghanistan,2,Medium,2089,2089.5,88,88,1,46.296,86.216,132.512
4,Afghanistan,2,Medium,2089,2089.5,89,89,1,34.895,69.176,104.071
4,Afghanistan,2,Medium,2089,2089.5,90,90,1,25.937,55.273,81.21
4,Afghanistan,2,Medium,2089,2089.5,91,91,1,20.517,45.795,66.312
4,Afghanistan,2,Medium,2089,2089.5,92,92,1,15.192,35.531,50.723
4,Afghanistan,2,Medium,2089,2089.5,93,93,1,9.849,24.417,34.266
4,Afghanistan,2,Medium,2089,2089.5,94,94,1,6.107,16.638,22.745
4,Afghanistan,2,Medium,2089,2089.5,95,95,1,4.514,13.117,17.631
4,Afghanistan,2,Medium,2089,2089.5,96,96,1,3.525,10.484,14.009
4,Afghanistan,2,Medium,2089,2089.5,97,97,1,2.428,7.496,9.924
4,Afghanistan,2,Medium,2089,2089.5,98,98,1,1.223,4.152,5.375
4,Afghanistan,2,Medium,2089,2089.5,99,99,1,0.51,2.198,2.708
4,Afghanistan,2,Medium,2089,2089.5,100,100,-1,0.502,2.928,3.43
4,Afghanistan,2,Medium,2090,2090.5,0,0,1,419.743,396.905,816.648
4,Afghanistan,2,Medium,2090,2090.5,1,1,1,422.472,399.211,821.683
4,Afghanistan,2,Medium,2090,2090.5,2,2,1,425.401,401.83,827.231
4,Afghanistan,2,Medium,2090,2090.5,3,3,1,428.503,404.716,833.219
4,Afghanistan,2,Medium,2090,2090.5,4,4,1,431.749,407.822,839.571
4,Afghanistan,2,Medium,2090,2090.5,5,5,1,435.112,411.101,846.213
4,Afghanistan,2,Medium,2090,2090.5,6,6,1,438.563,414.507,853.07
4,Afghanistan,2,Medium,2090,2090.5,7,7,1,442.073,417.993,860.066
4,Afghanistan,2,Medium,2090,2090.5,8,8,1,445.615,421.513,867.128
4,Afghanistan,2,Medium,2090,2090.5,9,9,1,449.16,425.019,874.179
4,Afghanistan,2,Medium,2090,2090.5,10,10,1,452.697,428.522,881.219
4,Afghanistan,2,Medium,2090,2090.5,11,11,1,456.214,432.032,888.246
4,Afghanistan,2,Medium,2090,2090.5,12,12,1,459.599,435.219,894.818
4,Afghanistan,2,Medium,2090,2090.5,13,13,1,462.79,437.924,900.714
4,Afghanistan,2,Medium,2090,2090.5,14,14,1,465.81,440.27,906.08
4,Afghanistan,2,Medium,2090,2090.5,15,15,1,468.784,442.61,911.394
4,Afghanistan,2,Medium,2090,2090.5,16,16,1,471.738,444.957,916.695
4,Afghanistan,2,Medium,2090,2090.5,17,17,1,474.374,446.963,921.337
4,Afghanistan,2,Medium,2090,2090.5,18,18,1,476.572,448.518,925.09
4,Afghanistan,2,Medium,2090,2090.5,19,19,1,478.484,449.812,928.296
4,Afghanistan,2,Medium,2090,2090.5,20,20,1,480.384,451.129,931.513
4,Afghanistan,2,Medium,2090,2090.5,21,21,1,482.225,452.39,934.615
4,Afghanistan,2,Medium,2090,2090.5,22,22,1,484.175,454.049,938.224
4,Afghanistan,2,Medium,2090,2090.5,23,23,1,486.35,456.355,942.705
4,Afghanistan,2,Medium,2090,2090.5,24,24,1,488.683,459.112,947.795
4,Afghanistan,2,Medium,2090,2090.5,25,25,1,490.97,461.838,952.808
4,Afghanistan,2,Medium,2090,2090.5,26,26,1,493.224,464.587,957.811
4,Afghanistan,2,Medium,2090,2090.5,27,27,1,495.635,467.516,963.151
4,Afghanistan,2,Medium,2090,2090.5,28,28,1,498.269,470.644,968.913
4,Afghanistan,2,Medium,2090,2090.5,29,29,1,501.043,473.898,974.941
4,Afghanistan,2,Medium,2090,2090.5,30,30,1,503.8,477.185,980.985
4,Afghanistan,2,Medium,2090,2090.5,31,31,1,506.561,480.518,987.079
4,Afghanistan,2,Medium,2090,2090.5,32,32,1,509.26,483.721,992.981
4,Afghanistan,2,Medium,2090,2090.5,33,33,1,511.844,486.695,998.539
4,Afghanistan,2,Medium,2090,2090.5,34,34,1,514.334,489.497,1003.831
4,Afghanistan,2,Medium,2090,2090.5,35,35,1,516.793,492.285,1009.078
4,Afghanistan,2,Medium,2090,2090.5,36,36,1,519.197,495.026,1014.223
4,Afghanistan,2,Medium,2090,2090.5,37,37,1,521.524,497.665,1019.189
4,Afghanistan,2,Medium,2090,2090.5,38,38,1,523.766,500.191,1023.957
4,Afghanistan,2,Medium,2090,2090.5,39,39,1,525.913,502.61,1028.523
4,Afghanistan,2,Medium,2090,2090.5,40,40,1,527.904,504.892,1032.796
4,Afghanistan,2,Medium,2090,2090.5,41,41,1,529.681,506.986,1036.667
4,Afghanistan,2,Medium,2090,2090.5,42,42,1,531.487,509.119,1040.606
4,Afghanistan,2,Medium,2090,2090.5,43,43,1,533.412,511.381,1044.793
4,Afghanistan,2,Medium,2090,2090.5,44,44,1,535.296,513.632,1048.928
4,Afghanistan,2,Medium,2090,2090.5,45,45,1,536.861,515.63,1052.491
4,Afghanistan,2,Medium,2090,2090.5,46,46,1,538.126,517.408,1055.534
4,Afghanistan,2,Medium,2090,2090.5,47,47,1,538.93,518.788,1057.718
4,Afghanistan,2,Medium,2090,2090.5,48,48,1,539.15,519.652,1058.802
4,Afghanistan,2,Medium,2090,2090.5,49,49,1,538.821,520.058,1058.879
4,Afghanistan,2,Medium,2090,2090.5,50,50,1,538.073,520.171,1058.244
4,Afghanistan,2,Medium,2090,2090.5,51,51,1,536.854,519.943,1056.797
4,Afghanistan,2,Medium,2090,2090.5,52,52,1,535.074,519.33,1054.404
4,Afghanistan,2,Medium,2090,2090.5,53,53,1,532.692,518.322,1051.014
4,Afghanistan,2,Medium,2090,2090.5,54,54,1,529.697,516.905,1046.602
4,Afghanistan,2,Medium,2090,2090.5,55,55,1,526.096,515.046,1041.142
4,Afghanistan,2,Medium,2090,2090.5,56,56,1,521.858,512.716,1034.574
4,Afghanistan,2,Medium,2090,2090.5,57,57,1,516.968,509.983,1026.951
4,Afghanistan,2,Medium,2090,2090.5,58,58,1,511.407,506.864,1018.271
4,Afghanistan,2,Medium,2090,2090.5,59,59,1,505.147,503.299,1008.446
4,Afghanistan,2,Medium,2090,2090.5,60,60,1,498.146,499.161,997.307
4,Afghanistan,2,Medium,2090,2090.5,61,61,1,490.38,494.414,984.794
4,Afghanistan,2,Medium,2090,2090.5,62,62,1,481.842,489.156,970.998
4,Afghanistan,2,Medium,2090,2090.5,63,63,1,472.514,483.4,955.914
4,Afghanistan,2,Medium,2090,2090.5,64,64,1,462.362,477.053,939.415
4,Afghanistan,2,Medium,2090,2090.5,65,65,1,451.416,469.995,921.411
4,Afghanistan,2,Medium,2090,2090.5,66,66,1,439.726,462.236,901.962
4,Afghanistan,2,Medium,2090,2090.5,67,67,1,426.895,453.553,880.448
4,Afghanistan,2,Medium,2090,2090.5,68,68,1,412.747,443.819,856.566
4,Afghanistan,2,Medium,2090,2090.5,69,69,1,397.477,433.1,830.577
4,Afghanistan,2,Medium,2090,2090.5,70,70,1,381.559,421.628,803.187
4,Afghanistan,2,Medium,2090,2090.5,71,71,1,365.021,409.404,774.425
4,Afghanistan,2,Medium,2090,2090.5,72,72,1,347.553,396.124,743.677
4,Afghanistan,2,Medium,2090,2090.5,73,73,1,329.087,381.677,710.764
4,Afghanistan,2,Medium,2090,2090.5,74,74,1,309.84,366.201,676.041
4,Afghanistan,2,Medium,2090,2090.5,75,75,1,290.248,350.014,640.262
4,Afghanistan,2,Medium,2090,2090.5,76,76,1,270.408,333.13,603.538
4,Afghanistan,2,Medium,2090,2090.5,77,77,1,250.112,315.408,565.52
4,Afghanistan,2,Medium,2090,2090.5,78,78,1,229.359,296.838,526.197
4,Afghanistan,2,Medium,2090,2090.5,79,79,1,208.406,277.533,485.939
4,Afghanistan,2,Medium,2090,2090.5,80,80,1,187.733,257.996,445.729
4,Afghanistan,2,Medium,2090,2090.5,81,81,1,167.513,238.573,406.086
4,Afghanistan,2,Medium,2090,2090.5,82,82,1,147.495,217.762,365.257
4,Afghanistan,2,Medium,2090,2090.5,83,83,1,127.691,195.012,322.703
4,Afghanistan,2,Medium,2090,2090.5,84,84,1,108.467,171.311,279.778
4,Afghanistan,2,Medium,2090,2090.5,85,85,1,90.1,148.247,238.347
4,Afghanistan,2,Medium,2090,2090.5,86,86,1,72.441,125.56,198.001
4,Afghanistan,2,Medium,2090,2090.5,87,87,1,57.157,104.94,162.097
4,Afghanistan,2,Medium,2090,2090.5,88,88,1,45.075,87.41,132.485
4,Afghanistan,2,Medium,2090,2090.5,89,89,1,35.514,72.368,107.882
4,Afghanistan,2,Medium,2090,2090.5,90,90,1,25.25,56.076,81.326
4,Afghanistan,2,Medium,2090,2090.5,91,91,1,17.843,43.556,61.399
4,Afghanistan,2,Medium,2090,2090.5,92,92,1,14.309,36.121,50.43
4,Afghanistan,2,Medium,2090,2090.5,93,93,1,10.202,27.12,37.322
4,Afghanistan,2,Medium,2090,2090.5,94,94,1,5.52,16.554,22.074
4,Afghanistan,2,Medium,2090,2090.5,95,95,1,2.932,10.395,13.327
4,Afghanistan,2,Medium,2090,2090.5,96,96,1,2.402,8.716,11.118
4,Afghanistan,2,Medium,2090,2090.5,97,97,1,1.829,6.824,8.653
4,Afghanistan,2,Medium,2090,2090.5,98,98,1,1.211,4.717,5.928
4,Afghanistan,2,Medium,2090,2090.5,99,99,1,0.549,2.396,2.945
4,Afghanistan,2,Medium,2090,2090.5,100,100,-1,0.54,3.19,3.73
4,Afghanistan,2,Medium,2091,2091.5,0,0,1,416.278,393.644,809.922
4,Afghanistan,2,Medium,2091,2091.5,1,1,1,419.327,396.434,815.761
4,Afghanistan,2,Medium,2091,2091.5,2,2,1,422.182,398.939,821.121
4,Afghanistan,2,Medium,2091,2091.5,3,3,1,425.209,401.711,826.92
4,Afghanistan,2,Medium,2091,2091.5,4,4,1,428.379,404.703,833.082
4,Afghanistan,2,Medium,2091,2091.5,5,5,1,431.664,407.867,839.531
4,Afghanistan,2,Medium,2091,2091.5,6,6,1,435.04,411.17,846.21
4,Afghanistan,2,Medium,2091,2091.5,7,7,1,438.484,414.576,853.06
4,Afghanistan,2,Medium,2091,2091.5,8,8,1,441.943,417.977,859.92
4,Afghanistan,2,Medium,2091,2091.5,9,9,1,445.381,421.299,866.68
4,Afghanistan,2,Medium,2091,2091.5,10,10,1,448.782,424.534,873.316
4,Afghanistan,2,Medium,2091,2091.5,11,11,1,452.168,427.765,879.933
4,Afghanistan,2,Medium,2091,2091.5,12,12,1,455.533,431.003,886.536
4,Afghanistan,2,Medium,2091,2091.5,13,13,1,458.736,433.921,892.657
4,Afghanistan,2,Medium,2091,2091.5,14,14,1,461.708,436.372,898.08
4,Afghanistan,2,Medium,2091,2091.5,15,15,1,464.492,438.489,902.981
4,Afghanistan,2,Medium,2091,2091.5,16,16,1,467.239,440.608,907.847
4,Afghanistan,2,Medium,2091,2091.5,17,17,1,469.964,442.727,912.691
4,Afghanistan,2,Medium,2091,2091.5,18,18,1,472.449,444.645,917.094
4,Afghanistan,2,Medium,2091,2091.5,19,19,1,474.618,446.316,920.934
4,Afghanistan,2,Medium,2091,2091.5,20,20,1,476.583,447.863,924.446
4,Afghanistan,2,Medium,2091,2091.5,21,21,1,478.539,449.43,927.969
4,Afghanistan,2,Medium,2091,2091.5,22,22,1,480.445,450.962,931.407
4,Afghanistan,2,Medium,2091,2091.5,23,23,1,482.488,452.866,935.354
4,Afghanistan,2,Medium,2091,2091.5,24,24,1,484.778,455.35,940.128
4,Afghanistan,2,Medium,2091,2091.5,25,25,1,487.241,458.238,945.479
4,Afghanistan,2,Medium,2091,2091.5,26,26,1,489.669,461.112,950.781
4,Afghanistan,2,Medium,2091,2091.5,27,27,1,492.075,464.017,956.092
4,Afghanistan,2,Medium,2091,2091.5,28,28,1,494.614,467.063,961.677
4,Afghanistan,2,Medium,2091,2091.5,29,29,1,497.331,470.25,967.581
4,Afghanistan,2,Medium,2091,2091.5,30,30,1,500.157,473.523,973.68
4,Afghanistan,2,Medium,2091,2091.5,31,31,1,502.967,476.822,979.789
4,Afghanistan,2,Medium,2091,2091.5,32,32,1,505.773,480.153,985.926
4,Afghanistan,2,Medium,2091,2091.5,33,33,1,508.509,483.351,991.86
4,Afghanistan,2,Medium,2091,2091.5,34,34,1,511.122,486.324,997.446
4,Afghanistan,2,Medium,2091,2091.5,35,35,1,513.631,489.127,1002.758
4,Afghanistan,2,Medium,2091,2091.5,36,36,1,516.095,491.901,1007.996
4,Afghanistan,2,Medium,2091,2091.5,37,37,1,518.489,494.617,1013.106
4,Afghanistan,2,Medium,2091,2091.5,38,38,1,520.796,497.225,1018.021
4,Afghanistan,2,Medium,2091,2091.5,39,39,1,523.006,499.717,1022.723
4,Afghanistan,2,Medium,2091,2091.5,40,40,1,525.109,502.096,1027.205
4,Afghanistan,2,Medium,2091,2091.5,41,41,1,527.04,504.33,1031.37
4,Afghanistan,2,Medium,2091,2091.5,42,42,1,528.74,506.368,1035.108
4,Afghanistan,2,Medium,2091,2091.5,43,43,1,530.447,508.436,1038.883
4,Afghanistan,2,Medium,2091,2091.5,44,44,1,532.25,510.626,1042.876
4,Afghanistan,2,Medium,2091,2091.5,45,45,1,533.989,512.796,1046.785
4,Afghanistan,2,Medium,2091,2091.5,46,46,1,535.389,514.705,1050.094
4,Afghanistan,2,Medium,2091,2091.5,47,47,1,536.47,516.384,1052.854
4,Afghanistan,2,Medium,2091,2091.5,48,48,1,537.071,517.662,1054.733
4,Afghanistan,2,Medium,2091,2091.5,49,49,1,537.071,518.422,1055.493
4,Afghanistan,2,Medium,2091,2091.5,50,50,1,536.502,518.721,1055.223
4,Afghanistan,2,Medium,2091,2091.5,51,51,1,535.49,518.711,1054.201
4,Afghanistan,2,Medium,2091,2091.5,52,52,1,533.982,518.342,1052.324
4,Afghanistan,2,Medium,2091,2091.5,53,53,1,531.89,517.584,1049.474
4,Afghanistan,2,Medium,2091,2091.5,54,54,1,529.172,516.43,1045.602
4,Afghanistan,2,Medium,2091,2091.5,55,55,1,525.817,514.856,1040.673
4,Afghanistan,2,Medium,2091,2091.5,56,56,1,521.827,512.814,1034.641
4,Afghanistan,2,Medium,2091,2091.5,57,57,1,517.172,510.276,1027.448
4,Afghanistan,2,Medium,2091,2091.5,58,58,1,511.829,507.303,1019.132
4,Afghanistan,2,Medium,2091,2091.5,59,59,1,505.778,503.907,1009.685
4,Afghanistan,2,Medium,2091,2091.5,60,60,1,498.99,500.028,999.018
4,Afghanistan,2,Medium,2091,2091.5,61,61,1,491.439,495.541,986.98
4,Afghanistan,2,Medium,2091,2091.5,62,62,1,483.105,490.414,973.519
4,Afghanistan,2,Medium,2091,2091.5,63,63,1,473.941,484.715,958.656
4,Afghanistan,2,Medium,2091,2091.5,64,64,1,463.909,478.447,942.356
4,Afghanistan,2,Medium,2091,2091.5,65,65,1,453,471.527,924.527
4,Afghanistan,2,Medium,2091,2091.5,66,66,1,441.299,463.865,905.164
4,Afghanistan,2,Medium,2091,2091.5,67,67,1,428.859,455.472,884.331
4,Afghanistan,2,Medium,2091,2091.5,68,68,1,415.263,446.096,861.359
4,Afghanistan,2,Medium,2091,2091.5,69,69,1,400.336,435.6,835.936
4,Afghanistan,2,Medium,2091,2091.5,70,70,1,384.292,424.067,808.359
4,Afghanistan,2,Medium,2091,2091.5,71,71,1,367.643,411.781,779.424
4,Afghanistan,2,Medium,2091,2091.5,72,72,1,350.434,398.759,749.193
4,Afghanistan,2,Medium,2091,2091.5,73,73,1,332.328,384.62,716.948
4,Afghanistan,2,Medium,2091,2091.5,74,74,1,313.257,369.226,682.483
4,Afghanistan,2,Medium,2091,2091.5,75,75,1,293.47,352.771,646.241
4,Afghanistan,2,Medium,2091,2091.5,76,76,1,273.441,335.684,609.125
4,Afghanistan,2,Medium,2091,2091.5,77,77,1,253.267,317.994,571.261
4,Afghanistan,2,Medium,2091,2091.5,78,78,1,232.817,299.531,532.348
4,Afghanistan,2,Medium,2091,2091.5,79,79,1,212.134,280.294,492.428
4,Afghanistan,2,Medium,2091,2091.5,80,80,1,191.456,260.441,451.897
4,Afghanistan,2,Medium,2091,2091.5,81,81,1,171.151,240.474,411.625
4,Afghanistan,2,Medium,2091,2091.5,82,82,1,151.36,220.695,372.055
4,Afghanistan,2,Medium,2091,2091.5,83,83,1,132.11,199.958,332.068
4,Afghanistan,2,Medium,2091,2091.5,84,84,1,113.523,177.872,291.395
4,Afghanistan,2,Medium,2091,2091.5,85,85,1,95.816,155.258,251.074
4,Afghanistan,2,Medium,2091,2091.5,86,86,1,78.613,132.869,211.482
4,Afghanistan,2,Medium,2091,2091.5,87,87,1,62.624,111.604,174.228
4,Afghanistan,2,Medium,2091,2091.5,88,88,1,49.5,93.287,142.787
4,Afghanistan,2,Medium,2091,2091.5,89,89,1,38.784,77.061,115.845
4,Afghanistan,2,Medium,2091,2091.5,90,90,1,29.93,62.445,92.375
4,Afghanistan,2,Medium,2091,2091.5,91,91,1,21.047,47.904,68.951
4,Afghanistan,2,Medium,2091,2091.5,92,92,1,14.973,37.427,52.4
4,Afghanistan,2,Medium,2091,2091.5,93,93,1,11.983,30.941,42.924
4,Afghanistan,2,Medium,2091,2091.5,94,94,1,8.518,23.127,31.645
4,Afghanistan,2,Medium,2091,2091.5,95,95,1,4.579,13.983,18.562
4,Afghanistan,2,Medium,2091,2091.5,96,96,1,2.589,9.465,12.054
4,Afghanistan,2,Medium,2091,2091.5,97,97,1,1.973,7.424,9.397
4,Afghanistan,2,Medium,2091,2091.5,98,98,1,1.308,5.141,6.449
4,Afghanistan,2,Medium,2091,2091.5,99,99,1,0.593,2.616,3.209
4,Afghanistan,2,Medium,2091,2091.5,100,100,-1,0.583,3.489,4.072
4,Afghanistan,2,Medium,2092,2092.5,0,0,1,412.82,390.38,803.2
4,Afghanistan,2,Medium,2092,2092.5,1,1,1,415.527,392.647,808.174
4,Afghanistan,2,Medium,2092,2092.5,2,2,1,418.883,395.917,814.8
4,Afghanistan,2,Medium,2092,2092.5,3,3,1,421.864,398.621,820.485
4,Afghanistan,2,Medium,2092,2092.5,4,4,1,424.988,401.545,826.533
4,Afghanistan,2,Medium,2092,2092.5,5,5,1,428.226,404.642,832.868
4,Afghanistan,2,Medium,2092,2092.5,6,6,1,431.55,407.865,839.415
4,Afghanistan,2,Medium,2092,2092.5,7,7,1,434.939,411.191,846.13
4,Afghanistan,2,Medium,2092,2092.5,8,8,1,438.375,414.597,852.972
4,Afghanistan,2,Medium,2092,2092.5,9,9,1,441.784,417.912,859.696
4,Afghanistan,2,Medium,2092,2092.5,10,10,1,445.116,421.036,866.152
4,Afghanistan,2,Medium,2092,2092.5,11,11,1,448.373,423.999,872.372
4,Afghanistan,2,Medium,2092,2092.5,12,12,1,451.608,426.959,878.567
4,Afghanistan,2,Medium,2092,2092.5,13,13,1,454.822,429.924,884.746
4,Afghanistan,2,Medium,2092,2092.5,14,14,1,457.843,432.572,890.415
4,Afghanistan,2,Medium,2092,2092.5,15,15,1,460.595,434.768,895.363
4,Afghanistan,2,Medium,2092,2092.5,16,16,1,463.143,436.657,899.8
4,Afghanistan,2,Medium,2092,2092.5,17,17,1,465.663,438.554,904.217
4,Afghanistan,2,Medium,2092,2092.5,18,18,1,468.158,440.445,908.603
4,Afghanistan,2,Medium,2092,2092.5,19,19,1,470.493,442.274,912.767
4,Afghanistan,2,Medium,2092,2092.5,20,20,1,472.631,444.062,916.693
4,Afghanistan,2,Medium,2092,2092.5,21,21,1,474.65,445.861,920.511
4,Afghanistan,2,Medium,2092,2092.5,22,22,1,476.661,447.679,924.34
4,Afghanistan,2,Medium,2092,2092.5,23,23,1,478.634,449.482,928.116
4,Afghanistan,2,Medium,2092,2092.5,24,24,1,480.768,451.63,932.398
4,Afghanistan,2,Medium,2092,2092.5,25,25,1,483.174,454.291,937.465
4,Afghanistan,2,Medium,2092,2092.5,26,26,1,485.768,457.31,943.078
4,Afghanistan,2,Medium,2092,2092.5,27,27,1,488.336,460.332,948.668
4,Afghanistan,2,Medium,2092,2092.5,28,28,1,490.894,463.393,954.287
4,Afghanistan,2,Medium,2092,2092.5,29,29,1,493.559,466.555,960.114
4,Afghanistan,2,Medium,2092,2092.5,30,30,1,496.36,469.801,966.161
4,Afghanistan,2,Medium,2092,2092.5,31,31,1,499.238,473.093,972.331
4,Afghanistan,2,Medium,2092,2092.5,32,32,1,502.1,476.403,978.503
4,Afghanistan,2,Medium,2092,2092.5,33,33,1,504.952,479.732,984.684
4,Afghanistan,2,Medium,2092,2092.5,34,34,1,507.724,482.924,990.648
4,Afghanistan,2,Medium,2092,2092.5,35,35,1,510.366,485.897,996.263
4,Afghanistan,2,Medium,2092,2092.5,36,36,1,512.894,488.7,1001.594
4,Afghanistan,2,Medium,2092,2092.5,37,37,1,515.363,491.46,1006.823
4,Afghanistan,2,Medium,2092,2092.5,38,38,1,517.747,494.15,1011.897
4,Afghanistan,2,Medium,2092,2092.5,39,39,1,520.033,496.728,1016.761
4,Afghanistan,2,Medium,2092,2092.5,40,40,1,522.212,499.184,1021.396
4,Afghanistan,2,Medium,2092,2092.5,41,41,1,524.27,501.523,1025.793
